time,latitude,longitude,depth,mag,magType,place,type,magNst,status,locationSource,magSource
2020-08-08T11:05:39.960Z,36.4935,-81.072,9.26,2.08,md,"4 km ESE of Sparta, North Carolina",earthquake,11.0,reviewed,se,se
2020-08-08T11:05:24.460Z,38.7933333,-122.798,0.28,0.29,md,"4km WNW of The Geysers, CA",earthquake,4.0,reviewed,nc,nc
2020-08-08T10:59:12.340Z,36.9808333,-121.3813333,5.2,0.81,md,"15km N of Hollister, CA",earthquake,14.0,reviewed,nc,nc
2020-08-08T10:56:47.354Z,40.0611,-119.6682,13.8,1.5,ml,"13 km NNW of Sutcliffe, Nevada",earthquake,8.0,reviewed,nn,nn
2020-08-08T10:47:12.849Z,35.79766667,-96.65766667,6.93,1.01,ml,"5 km N of Stroud, Oklahoma",earthquake,4.0,reviewed,ok,ok
2020-08-08T10:45:49.034Z,-9.8549,118.9717,10.0,5.3,mww,"143 km W of Waingapu, Indonesia",earthquake,17.0,reviewed,us,us
2020-08-08T10:45:01.400Z,48.647,-122.1918333,14.47,0.72,ml,"7 km S of Acme, Washington",earthquake,5.0,reviewed,uw,uw
2020-08-08T10:43:56.299Z,36.2,-96.97083333,6.4,0.93,ml,"5 km SW of Glencoe, Oklahoma",earthquake,13.0,reviewed,ok,ok
2020-08-08T10:42:14.370Z,41.8141667,-111.6668333,10.34,0.57,md,"12 km ENE of North Logan, Utah",earthquake,6.0,reviewed,uu,uu
2020-08-08T10:35:59.540Z,17.953,-66.8746,8.0,1.89,md,"3 km SSE of Maria Antonia, Puerto Rico",earthquake,12.0,reviewed,pr,pr
2020-08-08T10:25:51.300Z,17.949,-66.9615,6.0,2.88,md,"6 km WSW of Guánica, Puerto Rico",earthquake,17.0,reviewed,pr,pr
2020-08-08T10:24:04.662Z,-9.5179,118.9497,10.0,5.0,mww,"118 km SSW of Komodo, Indonesia",earthquake,11.0,reviewed,us,us
2020-08-08T10:23:31.059Z,-9.8003,118.8651,10.0,4.8,mww,"146 km SSE of Dompu, Indonesia",earthquake,10.0,reviewed,us,us
2020-08-08T10:20:30.480Z,17.933,-66.9616,6.0,2.56,md,"7 km SW of Guánica, Puerto Rico",earthquake,15.0,reviewed,pr,pr
2020-08-08T10:17:50.000Z,-9.6389,119.097,10.0,5.1,mww,"123 km SSW of Komodo, Indonesia",earthquake,13.0,reviewed,us,us
2020-08-08T10:17:44.730Z,46.69266667,-118.2328333,9.49,1.29,ml,"9 km SE of Washtucna, Washington",earthquake,12.0,reviewed,uw,uw
2020-08-08T10:05:33.130Z,38.8370018,-122.8201675,0.55,0.57,md,"9km W of Cobb, CA",earthquake,1.0,automatic,nc,nc
2020-08-08T10:03:33.640Z,33.605,-116.806,9.59,0.26,ml,"14km WNW of Anza, CA",earthquake,8.0,automatic,ci,ci
2020-08-08T10:02:55.880Z,35.873,-117.7035,4.26,0.02,ml,"20km ESE of Little Lake, CA",earthquake,3.0,automatic,ci,ci
2020-08-08T10:01:12.016Z,-24.0168,-66.6761,208.7,4.4,mb,"42 km WNW of San Antonio de los Cobres, Argentina",earthquake,117.0,reviewed,us,us
2020-08-08T09:59:24.361Z,1.3149,128.0621,126.08,4.6,mb,"46 km S of Tobelo, Indonesia",earthquake,40.0,reviewed,us,us
2020-08-08T09:51:36.250Z,38.7755013,-122.7416687,-0.69,0.41,md,"1km E of The Geysers, CA",earthquake,2.0,automatic,nc,nc
2020-08-08T09:50:33.510Z,17.9456,-67.0278,7.0,2.5,ml,"3 km SSE of La Parguera, Puerto Rico",earthquake,0.0,reviewed,pr,pr
2020-08-08T09:46:30.829Z,35.10166667,-97.7395,7.63,0.97,ml,"8 km WSW of Blanchard, Oklahoma",earthquake,5.0,reviewed,ok,ok
2020-08-08T09:36:34.170Z,17.9736,-66.8316,15.0,2.22,md,"2 km SSW of Indios, Puerto Rico",earthquake,17.0,reviewed,pr,pr
2020-08-08T09:36:06.820Z,53.86366667,-166.7485,7.67,0.31,ml,"13 km WSW of Dutch Harbor, Alaska",earthquake,6.0,reviewed,av,av
2020-08-08T09:28:38.220Z,33.5046667,-116.777,3.59,0.65,ml,"11km NE of Aguanga, CA",earthquake,19.0,reviewed,ci,ci
2020-08-08T09:15:52.970Z,37.6078333,-118.9785,1.71,-0.14,md,"3km S of Mammoth Lakes, CA",earthquake,7.0,reviewed,nc,nc
2020-08-08T09:12:34.330Z,36.1074982,-117.8809967,3.58,1.05,ml,"9km NE of Coso Junction, CA",earthquake,3.0,automatic,ci,ci
2020-08-08T09:11:37.080Z,33.227,-116.7375,10.61,0.56,ml,"3km SE of Lake Henshaw, CA",earthquake,11.0,automatic,ci,ci
2020-08-08T09:10:51.280Z,51.86383333,-177.9118333,3.58,0.38,ml,"88 km W of Adak, Alaska",earthquake,6.0,reviewed,av,av
2020-08-08T09:10:21.900Z,51.8575,-177.9141667,3.59,0.43,ml,"88 km W of Adak, Alaska",earthquake,6.0,reviewed,av,av
2020-08-08T09:02:13.000Z,35.7013333,-117.5921667,1.85,1.96,ml,"12km NE of Ridgecrest, CA",earthquake,26.0,automatic,ci,ci
2020-08-08T09:01:29.820Z,38.8370018,-122.807663,2.84,0.89,md,"8km WNW of Cobb, CA",earthquake,1.0,automatic,nc,nc
2020-08-08T09:00:01.530Z,53.86216667,-166.7558333,7.63,0.75,ml,"14 km WSW of Dutch Harbor, Alaska",earthquake,8.0,reviewed,av,av
2020-08-08T08:54:49.050Z,51.85883333,-177.9166667,4.41,-0.01,ml,"88 km W of Adak, Alaska",earthquake,4.0,reviewed,av,av
2020-08-08T08:54:36.970Z,51.86466667,-177.9116667,3.36,0.38,ml,"88 km W of Adak, Alaska",earthquake,6.0,reviewed,av,av
2020-08-08T08:54:17.810Z,51.85183333,-177.9116667,1.62,0.03,ml,"88 km W of Adak, Alaska",earthquake,5.0,reviewed,av,av
2020-08-08T08:53:08.220Z,51.86666667,-177.9125,3.59,0.21,ml,"88 km W of Adak, Alaska",earthquake,6.0,reviewed,av,av
2020-08-08T08:52:00.760Z,51.8665,-177.9091667,3.6,0.43,ml,"87 km W of Adak, Alaska",earthquake,6.0,reviewed,av,av
2020-08-08T08:51:25.630Z,43.8868,-128.9743,10.0,3.6,mb,off the coast of Oregon,earthquake,8.0,reviewed,us,us
2020-08-08T08:47:31.490Z,51.867,-177.9066667,4.37,0.37,ml,"87 km W of Adak, Alaska",earthquake,5.0,reviewed,av,av
2020-08-08T08:47:22.260Z,51.86616667,-177.9023333,3.77,0.36,ml,"87 km W of Adak, Alaska",earthquake,7.0,reviewed,av,av
2020-08-08T08:46:32.000Z,36.4743333,-121.0455,7.17,1.26,md,"11km SE of Pinnacles, CA",earthquake,17.0,reviewed,nc,nc
2020-08-08T08:44:28.230Z,19.16866684,-155.4771729,31.45999908,2.17,ml,"3 km S of Pāhala, Hawaii",earthquake,5.0,automatic,hv,hv
2020-08-08T08:44:00.894Z,30.4109,94.7817,10.0,4.9,mb,"243 km WSW of Qamdo, China",earthquake,78.0,reviewed,us,us
2020-08-08T08:36:59.877Z,36.5763,141.2099,31.86,4.4,mb,"46 km ESE of Takahagi, Japan",earthquake,13.0,reviewed,us,us
2020-08-08T08:34:28.008Z,44.1496,-115.0569,10.0,2.6,ml,"12 km SW of Stanley, Idaho",earthquake,40.0,reviewed,us,us
2020-08-08T08:34:08.666Z,1.0571,97.3519,35.12,4.5,mb,"144 km SSW of Singkil, Indonesia",earthquake,24.0,reviewed,us,us
2020-08-08T08:33:34.870Z,17.944,-66.9775,9.0,2.79,md,"7 km WSW of Guánica, Puerto Rico",earthquake,17.0,reviewed,pr,pr
2020-08-08T08:27:18.090Z,33.2285,-116.7338333,11.57,0.62,ml,"3km ESE of Lake Henshaw, CA",earthquake,12.0,automatic,ci,ci
2020-08-08T08:25:44.750Z,33.2276667,-116.7376667,11.61,1.25,ml,"3km ESE of Lake Henshaw, CA",earthquake,26.0,reviewed,ci,ci
2020-08-08T08:19:24.960Z,35.10216667,-97.72016667,7.4,1.06,ml,"6 km SW of Blanchard, Oklahoma",earthquake,6.0,reviewed,ok,ok
2020-08-08T08:19:19.800Z,33.2285,-116.741,11.25,1.4,ml,"2km SE of Lake Henshaw, CA",earthquake,29.0,reviewed,ci,ci
2020-08-08T08:17:06.290Z,36.2185,-120.795,5.79,2.25,md,"22km ENE of San Lucas, CA",earthquake,41.0,reviewed,nc,nc
2020-08-08T08:11:52.460Z,38.8213348,-122.8468323,2.23,0.37,md,"9km WNW of The Geysers, CA",earthquake,2.0,automatic,nc,nc
2020-08-08T08:02:43.890Z,38.786499,-122.7633362,-0.05,0.56,md,"1km NNW of The Geysers, CA",earthquake,1.0,automatic,nc,nc
2020-08-08T07:56:38.850Z,19.13183403,-155.4060059,11.89000034,2.36,ml,"10 km SE of Pāhala, Hawaii",earthquake,3.0,automatic,hv,hv
2020-08-08T07:56:34.200Z,19.23216629,-155.425827,32.13999939,1.98,ml,"6 km ENE of Pāhala, Hawaii",earthquake,6.0,automatic,hv,hv
2020-08-08T07:55:30.710Z,37.891,-113.0128333,11.58,2.86,ml,"12 km NW of Summit, Utah",earthquake,15.0,reviewed,uu,uu
2020-08-08T07:54:10.470Z,32.8198333,-115.6023333,10.68,1.18,ml,"4km SW of Imperial, CA",earthquake,15.0,reviewed,ci,ci
2020-08-08T07:52:57.768Z,44.1337,-115.0565,14.93,3.0,ml,"13 km SW of Stanley, Idaho",earthquake,64.0,reviewed,us,us
2020-08-08T07:51:33.671Z,-41.9339,172.9997,78.35,4.3,mwr,"59 km S of Wakefield, New Zealand",earthquake,20.0,reviewed,us,us
2020-08-08T07:46:39.470Z,33.7136667,-117.4401667,9.31,0.86,ml,"12km WNW of Lake Elsinore, CA",earthquake,19.0,reviewed,ci,ci
2020-08-08T07:44:12.440Z,35.8638333,-117.683,6.77,0.19,ml,"22km ESE of Little Lake, CA",earthquake,4.0,reviewed,ci,ci
2020-08-08T07:42:46.400Z,41.8211667,-111.6665,9.14,1.06,md,"12 km ENE of North Logan, Utah",earthquake,11.0,reviewed,uu,uu
2020-08-08T07:36:44.450Z,19.22833252,-155.4219971,31.20999908,1.98000002,md,"6 km ENE of Pāhala, Hawaii",earthquake,10.0,automatic,hv,hv
2020-08-08T07:27:52.730Z,38.8408318,-122.8268356,1.87,0.57,md,"9km WNW of Cobb, CA",earthquake,1.0,automatic,nc,nc
2020-08-08T07:25:47.410Z,33.3315,-116.3785,10.06,0.89,ml,"8km N of Borrego Springs, CA",earthquake,20.0,reviewed,ci,ci
2020-08-08T07:14:18.363Z,-6.173,-75.7567,49.05,4.3,mb,"50 km SE of Yurimaguas, Peru",earthquake,26.0,reviewed,us,us
2020-08-08T07:13:10.060Z,17.9751,-66.8331,16.0,2.33,md,"2 km SW of Indios, Puerto Rico",earthquake,15.0,reviewed,pr,pr
2020-08-08T07:05:22.650Z,38.7848333,-122.7338333,1.41,1.17,md,"2km ENE of The Geysers, CA",earthquake,11.0,reviewed,nc,nc
2020-08-08T07:04:59.430Z,38.7828331,-122.7338333,2.36,0.72,md,"2km ENE of The Geysers, CA",earthquake,1.0,automatic,nc,nc
2020-08-08T07:04:53.000Z,58.41333333,-154.7506667,6.15,-0.8,ml,"95 km N of Karluk, Alaska",earthquake,3.0,reviewed,av,av
2020-08-08T07:04:25.590Z,38.7841667,-122.731,1.87,1.67,md,"2km ENE of The Geysers, CA",earthquake,22.0,reviewed,nc,nc
2020-08-08T07:04:13.100Z,17.9418,-66.9725,6.0,3.14,md,"7 km WSW of Guánica, Puerto Rico",earthquake,21.0,reviewed,pr,pr
2020-08-08T06:48:32.960Z,38.8323326,-122.8093338,2.01,0.77,md,"8km W of Cobb, CA",earthquake,4.0,automatic,nc,nc
2020-08-08T06:47:30.980Z,38.8188324,-122.8131638,3.14,0.78,md,"7km NW of The Geysers, CA",earthquake,2.0,automatic,nc,nc
2020-08-08T06:24:28.320Z,33.1403333,-115.6338333,7.89,1.38,ml,"11km W of Calipatria, CA",earthquake,19.0,reviewed,ci,ci
2020-08-08T06:21:13.619Z,35.10183333,-97.7165,6.99,1.49,ml,"6 km SW of Blanchard, Oklahoma",earthquake,23.0,reviewed,ok,ok
2020-08-08T06:18:32.260Z,36.4545,-117.9556667,6.25,1.27,ml,"18km SE of Lone Pine, CA",earthquake,18.0,reviewed,ci,ci
2020-08-08T06:18:11.365Z,-11.0374,166.4512,162.93,4.3,mb,"79 km ESE of Lata, Solomon Islands",earthquake,20.0,reviewed,us,us
2020-08-08T06:17:05.810Z,19.35316667,-155.0261667,6.15,2.1,ml,"16 km SE of Fern Forest, Hawaii",earthquake,10.0,reviewed,hv,hv
2020-08-08T06:16:06.740Z,37.294,-122.0603333,5.55,1.15,md,"4km SW of Cupertino, CA",earthquake,18.0,reviewed,nc,nc
2020-08-08T06:13:27.020Z,33.2278333,-116.7398333,11.68,0.91,ml,"3km SE of Lake Henshaw, CA",earthquake,23.0,reviewed,ci,ci
2020-08-08T06:10:10.800Z,35.20783333,-97.78966667,19.0,-0.41,ml,"5 km WSW of Bridge Creek, Oklahoma",earthquake,3.0,reviewed,ok,ok
2020-08-08T06:08:38.030Z,39.4581667,-120.3475,11.55,2.48,md,"20km NW of Truckee, CA",earthquake,21.0,reviewed,nc,nc
2020-08-08T06:06:33.354Z,56.5225,-150.0735,10.0,2.7,ml,"180 km SE of Chiniak, Alaska",earthquake,36.0,reviewed,us,us
2020-08-08T05:58:54.060Z,36.79533333,-98.069,7.51,1.59,ml,"8 km ENE of Nescatunga, Oklahoma",earthquake,17.0,reviewed,ok,ok
2020-08-08T05:58:45.670Z,37.2923333,-122.0568333,7.73,1.19,md,"4km SSW of Cupertino, CA",earthquake,15.0,reviewed,nc,nc
2020-08-08T05:54:24.740Z,33.3288333,-116.3711667,11.64,0.56,ml,"8km N of Borrego Springs, CA",earthquake,9.0,reviewed,ci,ci
2020-08-08T05:33:36.780Z,35.9116667,-117.676,10.71,0.31,ml,"21km E of Little Lake, CA",earthquake,5.0,reviewed,ci,ci
2020-08-08T05:29:43.850Z,38.828167,-122.8136673,2.27,0.7,md,"8km NW of The Geysers, CA",earthquake,3.0,automatic,nc,nc
2020-08-08T05:18:38.510Z,33.7506667,-116.7056667,17.76,0.43,ml,"2km NE of Idyllwild, CA",earthquake,9.0,reviewed,ci,ci
2020-08-08T05:13:23.910Z,38.743,-122.6903333,0.64,0.65,md,"4km S of Anderson Springs, CA",earthquake,6.0,reviewed,nc,nc
2020-08-08T05:11:27.320Z,40.7283333,-112.0495,7.33,0.03,md,"4 km ENE of Magna, Utah",earthquake,3.0,reviewed,uu,uu
2020-08-08T05:07:36.150Z,35.8641667,-117.6718333,4.79,0.29,ml,"23km ESE of Little Lake, CA",earthquake,3.0,reviewed,ci,ci
2020-08-08T05:07:29.350Z,33.4946667,-116.7781667,10.94,0.31,ml,"10km NE of Aguanga, CA",earthquake,6.0,reviewed,ci,ci
2020-08-08T05:04:33.100Z,37.6431667,-118.9416667,4.71,0.04,md,"3km ENE of Mammoth Lakes, CA",earthquake,14.0,reviewed,nc,nc
2020-08-08T04:57:48.260Z,17.979,-66.8315,16.0,2.33,md,"2 km SW of Indios, Puerto Rico",earthquake,17.0,reviewed,pr,pr
2020-08-08T04:53:13.220Z,40.7345,-112.0826667,7.44,0.41,md,"3 km NNE of Magna, Utah",earthquake,5.0,reviewed,uu,uu
2020-08-08T04:51:20.173Z,-12.4492,166.7389,134.66,4.3,mb,"180 km NNW of Sola, Vanuatu",earthquake,16.0,reviewed,us,us
2020-08-08T04:48:59.350Z,35.862,-117.6753333,6.52,0.13,ml,"22km ESE of Little Lake, CA",earthquake,7.0,reviewed,ci,ci
2020-08-08T04:48:43.120Z,35.8738333,-117.7145,9.45,0.55,ml,"19km ESE of Little Lake, CA",earthquake,7.0,reviewed,ci,ci
2020-08-08T04:45:24.577Z,39.533,-118.7062,6.2,1.8,ml,"9 km NE of Fallon, Nevada",earthquake,8.0,reviewed,nn,nn
2020-08-08T04:38:20.670Z,53.38283333,-168.1725,-0.22,0.67,ml,"67 km NE of Nikolski, Alaska",earthquake,9.0,reviewed,av,av
2020-08-08T04:28:58.530Z,33.3423333,-116.3868333,11.14,1.23,ml,"10km N of Borrego Springs, CA",earthquake,26.0,reviewed,ci,ci
2020-08-08T04:24:19.034Z,50.8206,157.0283,108.59,4.4,mb,"65 km ENE of Severo-Kuril’sk, Russia",earthquake,18.0,reviewed,us,us
2020-08-08T04:05:52.100Z,33.4848333,-116.7908333,4.97,0.9,ml,"8km NE of Aguanga, CA",earthquake,20.0,reviewed,ci,ci
2020-08-08T04:03:43.250Z,37.3808333,-122.2676667,9.56,1.2,md,"3km W of Portola Valley, CA",earthquake,14.0,reviewed,nc,nc
2020-08-08T03:57:01.011Z,38.1302,-118.0387,2.7,2.1,ml,"29 km SSE of Mina, Nevada",earthquake,2.0,reviewed,nn,nn
2020-08-08T03:56:36.570Z,36.4511667,-117.993,6.36,2.34,ml,"17km SSE of Lone Pine, CA",earthquake,11.0,reviewed,ci,ci
2020-08-08T03:56:21.870Z,36.4463333,-117.987,4.45,2.15,ml,"17km SSE of Lone Pine, CA",earthquake,15.0,reviewed,ci,ci
2020-08-08T03:44:40.170Z,35.746,-117.563,2.53,0.87,ml,"15km W of Searles Valley, CA",earthquake,10.0,reviewed,ci,ci
2020-08-08T03:19:18.500Z,35.9078333,-117.6855,8.66,0.76,ml,"20km E of Little Lake, CA",earthquake,8.0,reviewed,ci,ci
2020-08-08T03:09:32.290Z,33.1621667,-115.9965,6.98,0.83,ml,"13km E of Ocotillo Wells, CA",earthquake,11.0,reviewed,ci,ci
2020-08-08T02:57:02.759Z,36.6555,-98.26933333,4.44,1.57,ml,"7 km W of Jet, Oklahoma",earthquake,18.0,reviewed,ok,ok
2020-08-08T02:43:52.290Z,33.5996667,-116.8078333,5.78,0.35,ml,"13km WNW of Anza, CA",earthquake,7.0,reviewed,ci,ci
2020-08-08T02:39:05.560Z,36.1083333,-117.882,5.01,1.27,ml,"9km NE of Coso Junction, CA",earthquake,17.0,reviewed,ci,ci
2020-08-08T02:34:35.880Z,58.39833333,-154.7423333,6.42,-0.8,ml,"93 km N of Karluk, Alaska",earthquake,3.0,reviewed,av,av
2020-08-08T02:32:54.799Z,36.3565,-97.369,7.8,1.22,ml,"10 km NW of Perry, Oklahoma",earthquake,19.0,reviewed,ok,ok
2020-08-08T02:20:37.610Z,34.042,-117.2428333,17.23,0.96,ml,"2km ESE of Loma Linda, CA",earthquake,30.0,reviewed,ci,ci
2020-08-08T02:17:16.800Z,51.862,-177.9141667,3.4,0.51,ml,"88 km W of Adak, Alaska",earthquake,5.0,reviewed,av,av
2020-08-08T02:16:34.022Z,-11.2822,-76.0369,27.98,5.0,mww,"14 km SSW of Junín, Peru",earthquake,10.0,reviewed,us,us
2020-08-08T02:14:46.780Z,51.873,-177.911,5.49,0.37,ml,"87 km W of Adak, Alaska",earthquake,4.0,reviewed,av,av
2020-08-08T02:11:30.510Z,44.1738,-115.0905,10.0,4.2,mb,"13 km WSW of Stanley, Idaho",earthquake,89.0,reviewed,us,us
2020-08-08T02:10:32.530Z,37.42,-121.7646667,7.39,0.9,md,"8km NE of Alum Rock, CA",earthquake,17.0,reviewed,nc,nc
2020-08-08T02:09:17.460Z,36.4626667,-117.9508333,11.05,1.55,ml,"17km SE of Lone Pine, CA",earthquake,21.0,reviewed,ci,ci
2020-08-08T01:58:35.020Z,34.0411667,-116.8955,17.12,0.91,ml,"13km N of Banning, CA",earthquake,18.0,reviewed,ci,ci
2020-08-08T01:58:26.780Z,34.0455,-116.9053333,19.0,0.68,ml,"13km E of Yucaipa, CA",earthquake,11.0,reviewed,ci,ci
2020-08-08T01:58:20.630Z,34.0436667,-116.8811667,16.5,0.41,ml,"13km N of Banning, CA",earthquake,3.0,reviewed,ci,ci
2020-08-08T01:57:52.260Z,19.19333267,-155.4483337,35.93999863,1.97000003,md,"3 km ESE of Pāhala, Hawaii",earthquake,12.0,automatic,hv,hv
2020-08-08T01:47:57.590Z,35.8333333,-117.6526667,10.65,0.54,ml,"24km WNW of Searles Valley, CA",earthquake,5.0,reviewed,ci,ci
2020-08-08T01:45:57.050Z,19.50733333,-155.4488333,0.85,2.14,ml,"23 km WNW of Volcano, Hawaii",earthquake,7.0,reviewed,hv,hv
2020-08-08T01:44:26.320Z,35.7033333,-117.5338333,3.35,0.91,ml,"14km WSW of Searles Valley, CA",earthquake,11.0,reviewed,ci,ci
2020-08-08T01:39:53.844Z,44.8007,146.3273,165.16,4.2,mb,"89 km NNE of Otrada, Russia",earthquake,27.0,reviewed,us,us
2020-08-08T01:34:01.930Z,37.1298333,-117.9905,5.99,1.94,ml,"27km E of Big Pine, CA",earthquake,5.0,reviewed,ci,ci
2020-08-08T01:23:20.910Z,38.8419991,-122.8310013,1.91,0.57,md,"10km WNW of Cobb, CA",earthquake,1.0,automatic,nc,nc
2020-08-08T01:22:58.019Z,47.5119,-70.1064,14.03,2.0,ml,"16 km SSE of La Malbaie, Canada",earthquake,20.0,reviewed,us,us
2020-08-08T01:17:38.480Z,38.7734985,-122.7368317,0.24,0.58,md,"2km ESE of The Geysers, CA",earthquake,3.0,automatic,nc,nc
2020-08-08T01:16:47.090Z,35.703,-117.5381667,7.19,0.71,ml,"14km WSW of Searles Valley, CA",earthquake,7.0,reviewed,ci,ci
2020-08-08T01:05:07.140Z,38.8348333,-122.8078333,2.54,1.21,md,"8km W of Cobb, CA",earthquake,9.0,reviewed,nc,nc
2020-08-08T00:53:41.119Z,38.1376,-117.8899,9.9,1.7,ml,"33 km SE of Mina, Nevada",earthquake,11.0,reviewed,nn,nn
2020-08-08T00:41:41.740Z,37.7731667,-121.6018333,8.91,1.21,md,"5km WSW of Mountain House, CA",earthquake,11.0,reviewed,nc,nc
2020-08-08T00:35:07.997Z,43.2428,87.671,10.0,5.3,mb,"62 km S of Ürümqi, China",earthquake,481.0,reviewed,us,us
2020-08-08T00:30:13.800Z,35.641,-117.4541667,6.47,1.55,ml,"15km SSW of Searles Valley, CA",earthquake,22.0,reviewed,ci,ci
2020-08-08T00:19:53.889Z,38.1545,-117.9549,8.0,2.3,ml,"29 km SSE of Mina, Nevada",earthquake,13.0,reviewed,nn,nn
2020-08-08T00:17:48.107Z,38.1734,-117.9744,1.9,2.4,ml,"26 km SSE of Mina, Nevada",earthquake,9.0,reviewed,nn,nn
2020-08-08T00:14:30.130Z,17.9605,-66.8531,18.0,2.03,md,"4 km ESE of Maria Antonia, Puerto Rico",earthquake,5.0,reviewed,pr,pr
2020-08-08T00:13:14.470Z,36.045,-117.86,2.03,1.0,ml,"8km E of Coso Junction, CA",earthquake,11.0,reviewed,ci,ci
2020-08-08T00:08:22.000Z,19.21583366,-155.3899994,32.15999985,2.28,ml,"9 km E of Pāhala, Hawaii",earthquake,8.0,automatic,hv,hv
2020-08-07T23:58:41.690Z,36.3383333,-120.9116667,6.19,1.41,md,"23km WSW of New Idria, CA",earthquake,20.0,reviewed,nc,nc
2020-08-07T23:47:32.020Z,35.7065,-117.5721667,15.59,0.53,ml,"13km NE of Ridgecrest, CA",earthquake,7.0,automatic,ci,ci
2020-08-07T23:42:25.520Z,17.9296,-66.9653,6.0,2.83,md,"7 km SW of Guánica, Puerto Rico",earthquake,17.0,reviewed,pr,pr
2020-08-07T23:40:23.510Z,35.7091667,-117.5778333,10.48,1.18,ml,"13km NE of Ridgecrest, CA",earthquake,12.0,automatic,ci,ci
2020-08-07T23:36:49.152Z,40.0294,-119.6428,12.6,0.3,ml,"9 km NNW of Sutcliffe, Nevada",earthquake,2.0,reviewed,nn,nn
2020-08-07T23:27:00.460Z,48.48966667,-120.9843333,6.0,1.71,md,"34 km E of Marblemount, Washington",earthquake,9.0,reviewed,uw,uw
2020-08-07T23:25:58.920Z,17.9236,-66.8083,7.0,2.82,md,Puerto Rico region,earthquake,19.0,reviewed,pr,pr
2020-08-07T23:22:05.230Z,17.9858,-66.7605,13.0,2.33,md,"3 km SSE of Magas Arriba, Puerto Rico",earthquake,10.0,reviewed,pr,pr
2020-08-07T23:15:04.420Z,37.6345,-118.9178333,-0.87,0.92,md,"5km E of Mammoth Lakes, CA",earthquake,8.0,reviewed,nc,nc
2020-08-07T23:13:02.650Z,38.8001671,-122.7946701,0.28,0.61,md,"4km NW of The Geysers, CA",earthquake,2.0,automatic,nc,nc
2020-08-07T23:10:41.868Z,39.605,-120.0537,5.3,-0.1,ml,"9 km NNW of Verdi, California",earthquake,2.0,reviewed,nn,nn
2020-08-07T23:08:15.749Z,-22.1596,-179.4362,583.19,4.0,mb,south of the Fiji Islands,earthquake,16.0,reviewed,us,us
2020-08-07T23:07:06.223Z,-21.1408,-68.5863,155.86,4.1,mb,"149 km NNE of Calama, Chile",earthquake,3.0,reviewed,us,us
2020-08-07T22:55:12.190Z,17.801,-66.8688,5.0,2.55,md,"19 km SSE of Guánica, Puerto Rico",earthquake,13.0,reviewed,pr,pr
2020-08-07T22:36:36.450Z,38.7965012,-122.815834,2.95,0.83,md,"6km WNW of The Geysers, CA",earthquake,4.0,automatic,nc,nc
2020-08-07T22:30:17.210Z,19.0625,-67.717,5.0,3.1,md,"89 km NE of Punta Cana, Dominican Republic",earthquake,4.0,reviewed,pr,pr
2020-08-07T22:15:38.450Z,33.7003333,-116.7383333,16.27,2.05,ml,"5km SSW of Idyllwild, CA",earthquake,25.0,automatic,ci,ci
2020-08-07T21:56:06.640Z,19.21366692,-155.4230042,34.08000183,1.91999996,md,"5 km ENE of Pāhala, Hawaii",earthquake,13.0,automatic,hv,hv
2020-08-07T21:55:16.800Z,17.9205,-66.9863,9.0,2.6,md,"8 km SE of La Parguera, Puerto Rico",earthquake,12.0,reviewed,pr,pr
2020-08-07T21:55:09.600Z,40.1001667,-121.5583333,8.32,1.12,md,"26km NNE of Forest Ranch, CA",earthquake,8.0,reviewed,nc,nc
2020-08-07T21:47:56.015Z,-21.1628,-178.5604,567.48,4.5,mb,Fiji region,earthquake,166.0,reviewed,us,us
2020-08-07T21:38:48.800Z,35.876,-117.698,2.64,1.21,ml,"20km ESE of Little Lake, CA",earthquake,15.0,reviewed,ci,ci
2020-08-07T21:35:32.180Z,17.9788,-66.8355,16.0,2.22,md,"2 km SW of Indios, Puerto Rico",earthquake,10.0,reviewed,pr,pr
2020-08-07T21:30:48.344Z,-18.4621,-173.1486,10.0,4.4,mb,"90 km ENE of Neiafu, Tonga",earthquake,7.0,reviewed,us,us
2020-08-07T21:26:53.160Z,17.9241,-66.969,6.0,2.69,ml,"8 km SW of Guánica, Puerto Rico",earthquake,0.0,reviewed,pr,pr
2020-08-07T21:22:28.600Z,38.8216667,-122.8118362,3.05,0.77,md,"7km NW of The Geysers, CA",earthquake,3.0,automatic,nc,nc
2020-08-07T21:19:01.080Z,19.19266701,-155.4163361,31.54000092,1.87,md,"6 km E of Pāhala, Hawaii",earthquake,4.0,automatic,hv,hv
2020-08-07T21:18:32.100Z,17.9756,-66.8413,14.0,2.96,md,"3 km SW of Indios, Puerto Rico",earthquake,19.0,reviewed,pr,pr
2020-08-07T21:14:29.447Z,39.409,-119.9247,7.5,1.3,ml,"8 km E of Floriston, California",earthquake,8.0,reviewed,nn,nn
2020-08-07T21:04:27.030Z,35.10366667,-97.72833333,7.5,1.47,ml,"7 km WSW of Blanchard, Oklahoma",earthquake,6.0,reviewed,ok,ok
2020-08-07T21:02:17.590Z,17.945,-66.9656,8.0,2.09,md,"6 km WSW of Guánica, Puerto Rico",earthquake,4.0,reviewed,pr,pr
2020-08-07T21:00:06.030Z,19.20216751,-155.442337,-0.400000006,1.96000004,md,"3 km E of Pāhala, Hawaii",earthquake,16.0,automatic,hv,hv
